"","year","evangelical","mainline","catholic","blackprot","jewish","otherfaith","nofaith","reltrad","partyid"
"37226",1998,0,0,0,0,0,0,0,NaN,0
"37227",1998,0,0,0,0,0,0,1,7,2
"37228",1998,0,0,0,0,0,0,1,7,5
"37229",1998,0,1,0,0,0,0,0,2,5
"37230",1998,0,0,0,0,0,0,1,7,3
"37231",1998,0,0,1,0,0,0,0,4,1
"37232",1998,0,0,0,0,0,0,1,7,3
"37233",1998,0,0,0,0,0,0,1,7,1
"37234",1998,0,0,0,0,0,1,0,6,4
"37235",1998,0,0,0,0,1,0,0,5,5
"37236",1998,0,1,0,0,0,0,0,2,0
"37237",1998,0,0,0,0,0,0,1,7,2
"37238",1998,0,0,1,0,0,0,0,4,NA
"37239",1998,0,0,1,0,0,0,0,4,3
"37240",1998,1,0,0,0,0,0,0,1,1
"37241",1998,0,1,0,0,0,0,0,2,3
"37242",1998,0,0,0,0,0,0,1,7,1
"37243",1998,0,0,0,0,0,0,1,7,2
"37244",1998,0,0,1,0,0,0,0,4,1
"37245",1998,0,0,0,0,0,0,1,7,2
"37246",1998,0,0,0,0,0,1,0,6,4
"37247",1998,0,1,0,0,0,0,0,2,2
"37248",1998,0,0,0,0,0,0,1,7,2
"37249",1998,0,0,0,0,0,0,1,7,2
"37250",1998,0,0,1,0,0,0,0,4,6
"37251",1998,0,1,0,0,0,0,0,2,0
"37252",1998,0,1,0,0,0,0,0,2,1
"37253",1998,0,1,0,0,0,0,0,2,2
"37254",1998,0,0,0,0,0,1,0,6,0
"37255",1998,0,0,0,0,0,0,1,7,0
"37256",1998,0,0,0,0,0,0,1,7,0
"37257",1998,1,0,0,0,0,0,0,1,1
"37258",1998,0,1,0,0,0,0,0,2,1
"37259",1998,0,0,1,0,0,0,0,4,5
"37260",1998,0,1,0,0,0,0,0,2,6
"37261",1998,0,0,1,0,0,0,0,4,0
"37262",1998,0,1,0,0,0,0,0,2,3
"37263",1998,0,0,1,0,0,0,0,4,2
"37264",1998,0,1,0,0,0,0,0,2,5
"37265",1998,0,0,0,1,0,0,0,3,1
"37266",1998,0,0,0,1,0,0,0,3,0
"37267",1998,0,0,0,1,0,0,0,3,1
"37268",1998,0,0,0,0,0,1,0,6,3
"37269",1998,1,0,0,0,0,0,0,1,5
"37270",1998,1,0,0,0,0,0,0,1,0
"37271",1998,0,0,1,0,0,0,0,4,5
"37272",1998,0,0,0,0,0,0,1,7,5
"37273",1998,0,0,0,0,0,0,1,7,2
"37274",1998,0,0,0,1,0,0,0,3,2
"37275",1998,0,0,0,0,0,0,0,NaN,5
"37276",1998,0,0,0,1,0,0,0,3,1
"37277",1998,1,0,0,0,0,0,0,1,3
"37278",1998,0,0,1,0,0,0,0,4,2
"37279",1998,0,0,0,1,0,0,0,3,0
"37280",1998,0,1,0,0,0,0,0,2,0
"37281",1998,1,0,0,0,0,0,0,1,1
"37282",1998,0,0,1,0,0,0,0,4,4
"37283",1998,1,0,0,0,0,0,0,1,4
"37284",1998,1,0,0,0,0,0,0,1,6
"37285",1998,0,1,0,0,0,0,0,2,1
"37286",1998,0,0,1,0,0,0,0,4,5
"37287",1998,0,1,0,0,0,0,0,2,5
"37288",1998,0,0,0,0,0,0,1,7,5
"37289",1998,0,0,1,0,0,0,0,4,6
"37290",1998,0,0,1,0,0,0,0,4,6
"37291",1998,0,1,0,0,0,0,0,2,4
"37292",1998,0,1,0,0,0,0,0,2,5
"37293",1998,1,0,0,0,0,0,0,1,0
"37294",1998,0,0,1,0,0,0,0,4,3
"37295",1998,0,0,1,0,0,0,0,4,NA
"37296",1998,0,0,1,0,0,0,0,4,3
"37297",1998,1,0,0,0,0,0,0,1,5
"37298",1998,0,1,0,0,0,0,0,2,1
"37299",1998,1,0,0,0,0,0,0,1,6
"37300",1998,0,0,1,0,0,0,0,4,0
"37301",1998,0,0,1,0,0,0,0,4,5
"37302",1998,0,1,0,0,0,0,0,2,6
"37303",1998,0,0,0,0,0,0,0,NaN,0
"37304",1998,0,0,1,0,0,0,0,4,6
"37305",1998,1,0,0,0,0,0,0,1,5
"37306",1998,0,0,0,0,0,1,0,6,3
"37307",1998,0,0,1,0,0,0,0,4,4
"37308",1998,1,0,0,0,0,0,0,1,NA
"37309",1998,1,0,0,0,0,0,0,1,4
"37310",1998,1,0,0,0,0,0,0,1,4
"37311",1998,1,0,0,0,0,0,0,1,4
"37312",1998,0,0,0,0,0,0,0,NaN,NA
"37313",1998,0,0,1,0,0,0,0,4,0
"37314",1998,0,0,1,0,0,0,0,4,0
"37315",1998,1,0,0,0,0,0,0,1,1
"37316",1998,0,0,1,0,0,0,0,4,2
"37317",1998,0,0,0,0,0,0,1,7,1
"37318",1998,0,1,0,0,0,0,0,2,0
"37319",1998,0,0,0,0,0,0,1,7,1
"37320",1998,0,0,0,0,0,0,1,7,3
"37321",1998,0,1,0,0,0,0,0,2,3
"37322",1998,0,0,0,0,0,0,1,7,2
"37323",1998,0,0,0,1,0,0,0,3,0
"37324",1998,0,0,0,1,0,0,0,3,0
"37325",1998,0,0,0,1,0,0,0,3,0
"37326",1998,0,0,0,1,0,0,0,3,0
"37327",1998,0,1,0,0,0,0,0,2,1
"37328",1998,0,0,1,0,0,0,0,4,4
"37329",1998,1,0,0,0,0,0,0,1,0
"37330",1998,0,0,0,1,0,0,0,3,0
"37331",1998,1,0,0,0,0,0,0,1,1
"37332",1998,1,0,0,0,0,0,0,1,5
"37333",1998,1,0,0,0,0,0,0,1,6
"37334",1998,0,0,0,1,0,0,0,3,1
"37335",1998,1,0,0,0,0,0,0,1,3
"37336",1998,1,0,0,0,0,0,0,1,0
"37337",1998,1,0,0,0,0,0,0,1,0
"37338",1998,0,0,0,0,0,0,1,7,6
"37339",1998,1,0,0,0,0,0,0,1,5
"37340",1998,0,0,1,0,0,0,0,4,4
"37341",1998,1,0,0,0,0,0,0,1,4
"37342",1998,0,0,1,0,0,0,0,4,4
"37343",1998,0,0,1,0,0,0,0,4,4
"37344",1998,0,1,0,0,0,0,0,2,6
"37345",1998,0,0,1,0,0,0,0,4,4
"37346",1998,0,0,1,0,0,0,0,4,2
"37347",1998,1,0,0,0,0,0,0,1,5
"37348",1998,0,1,0,0,0,0,0,2,2
"37349",1998,1,0,0,0,0,0,0,1,3
"37350",1998,0,0,1,0,0,0,0,4,3
"37351",1998,1,0,0,0,0,0,0,1,5
"37352",1998,0,1,0,0,0,0,0,2,6
"37353",1998,1,0,0,0,0,0,0,1,6
"37354",1998,0,0,0,1,0,0,0,3,1
"37355",1998,0,1,0,0,0,0,0,2,1
"37356",1998,1,0,0,0,0,0,0,1,3
"37357",1998,0,0,0,0,0,1,0,6,1
"37358",1998,0,0,0,0,0,0,1,7,3
"37359",1998,1,0,0,0,0,0,0,1,2
"37360",1998,1,0,0,0,0,0,0,1,1
"37361",1998,0,1,0,0,0,0,0,2,2
"37362",1998,0,0,1,0,0,0,0,4,1
"37363",1998,0,0,1,0,0,0,0,4,2
"37364",1998,0,0,1,0,0,0,0,4,0
"37365",1998,0,0,1,0,0,0,0,4,1
"37366",1998,0,1,0,0,0,0,0,2,6
"37367",1998,0,0,1,0,0,0,0,4,2
"37368",1998,0,0,1,0,0,0,0,4,3
"37369",1998,0,0,0,0,0,0,1,7,3
"37370",1998,0,0,1,0,0,0,0,4,3
"37371",1998,0,0,0,0,0,0,0,NaN,2
"37372",1998,0,1,0,0,0,0,0,2,1
"37373",1998,0,0,0,0,1,0,0,5,3
"37374",1998,0,0,0,0,0,0,1,7,2
"37375",1998,0,0,0,0,0,0,1,7,2
"37376",1998,0,0,0,0,1,0,0,5,0
"37377",1998,0,0,1,0,0,0,0,4,1
"37378",1998,0,1,0,0,0,0,0,2,6
"37379",1998,0,0,0,0,0,0,1,7,3
"37380",1998,0,0,1,0,0,0,0,4,2
"37381",1998,0,0,1,0,0,0,0,4,3
"37382",1998,0,0,1,0,0,0,0,4,2
"37383",1998,0,0,1,0,0,0,0,4,3
"37384",1998,0,0,1,0,0,0,0,4,3
"37385",1998,1,0,0,0,0,0,0,1,2
"37386",1998,0,0,1,0,0,0,0,4,3
"37387",1998,1,0,0,0,0,0,0,1,4
"37388",1998,0,0,1,0,0,0,0,4,0
"37389",1998,0,1,0,0,0,0,0,2,2
"37390",1998,0,1,0,0,0,0,0,2,1
"37391",1998,0,0,1,0,0,0,0,4,0
"37392",1998,0,1,0,0,0,0,0,2,3
"37393",1998,0,0,1,0,0,0,0,4,4
"37394",1998,0,0,0,0,0,0,1,7,4
"37395",1998,0,0,1,0,0,0,0,4,5
"37396",1998,0,0,0,0,0,0,0,NaN,1
"37397",1998,1,0,0,0,0,0,0,1,4
"37398",1998,0,0,1,0,0,0,0,4,1
"37399",1998,0,1,0,0,0,0,0,2,0
"37400",1998,0,0,1,0,0,0,0,4,0
"37401",1998,0,0,0,1,0,0,0,3,1
"37402",1998,0,0,0,0,0,1,0,6,3
"37403",1998,0,0,0,1,0,0,0,3,0
"37404",1998,0,0,0,0,0,0,1,7,1
"37405",1998,1,0,0,0,0,0,0,1,0
"37406",1998,1,0,0,0,0,0,0,1,3
"37407",1998,0,1,0,0,0,0,0,2,5
"37408",1998,0,0,1,0,0,0,0,4,5
"37409",1998,0,1,0,0,0,0,0,2,0
"37410",1998,0,0,1,0,0,0,0,4,2
"37411",1998,0,0,1,0,0,0,0,4,0
"37412",1998,0,0,0,0,0,0,1,7,2
"37413",1998,0,1,0,0,0,0,0,2,3
"37414",1998,0,0,0,0,0,0,0,NaN,3
"37415",1998,0,0,0,0,0,0,1,7,1
"37416",1998,0,0,0,0,0,1,0,6,3
"37417",1998,0,0,0,1,0,0,0,3,2
"37418",1998,0,0,1,0,0,0,0,4,1
"37419",1998,1,0,0,0,0,0,0,1,1
"37420",1998,0,0,1,0,0,0,0,4,0
"37421",1998,0,0,1,0,0,0,0,4,1
"37422",1998,0,1,0,0,0,0,0,2,0
"37423",1998,0,0,0,0,0,0,1,7,3
"37424",1998,0,1,0,0,0,0,0,2,1
"37425",1998,0,0,0,0,0,0,0,NaN,NA
"37426",1998,0,0,0,0,0,1,0,6,3
"37427",1998,1,0,0,0,0,0,0,1,5
"37428",1998,0,1,0,0,0,0,0,2,3
"37429",1998,0,0,1,0,0,0,0,4,3
"37430",1998,0,0,1,0,0,0,0,4,3
"37431",1998,0,0,1,0,0,0,0,4,2
"37432",1998,0,0,0,0,0,0,1,7,1
"37433",1998,0,1,0,0,0,0,0,2,5
"37434",1998,0,0,0,0,0,0,1,7,5
"37435",1998,0,0,0,0,0,0,1,7,5
"37436",1998,0,0,0,0,0,1,0,6,1
"37437",1998,0,0,0,0,0,1,0,6,1
"37438",1998,1,0,0,0,0,0,0,1,4
"37439",1998,1,0,0,0,0,0,0,1,2
"37440",1998,0,0,0,0,0,1,0,6,0
"37441",1998,0,0,0,1,0,0,0,3,0
"37442",1998,0,0,0,1,0,0,0,3,0
"37443",1998,0,0,0,1,0,0,0,3,0
"37444",1998,0,0,0,1,0,0,0,3,0
"37445",1998,0,1,0,0,0,0,0,2,0
"37446",1998,1,0,0,0,0,0,0,1,1
"37447",1998,1,0,0,0,0,0,0,1,0
"37448",1998,0,1,0,0,0,0,0,2,5
"37449",1998,0,0,1,0,0,0,0,4,6
"37450",1998,1,0,0,0,0,0,0,1,6
"37451",1998,0,0,0,1,0,0,0,3,1
"37452",1998,0,0,0,1,0,0,0,3,0
"37453",1998,1,0,0,0,0,0,0,1,1
"37454",1998,0,0,0,1,0,0,0,3,0
"37455",1998,0,0,0,1,0,0,0,3,0
"37456",1998,1,0,0,0,0,0,0,1,5
"37457",1998,0,0,0,0,0,0,1,7,2
"37458",1998,0,0,0,0,0,0,1,7,NA
"37459",1998,1,0,0,0,0,0,0,1,4
"37460",1998,0,0,0,0,0,0,1,7,1
"37461",1998,0,0,0,0,0,0,1,7,3
"37462",1998,0,0,0,0,0,0,0,NaN,5
"37463",1998,0,0,1,0,0,0,0,4,1
"37464",1998,0,0,0,0,0,0,1,7,3
"37465",1998,0,0,1,0,0,0,0,4,2
"37466",1998,0,0,0,0,0,0,1,7,0
"37467",1998,0,0,0,0,0,0,1,7,0
"37468",1998,1,0,0,0,0,0,0,1,3
"37469",1998,0,0,0,0,0,1,0,6,2
"37470",1998,0,0,1,0,0,0,0,4,5
"37471",1998,1,0,0,0,0,0,0,1,5
"37472",1998,0,1,0,0,0,0,0,2,5
"37473",1998,1,0,0,0,0,0,0,1,1
"37474",1998,0,0,0,0,0,0,1,7,3
"37475",1998,0,0,1,0,0,0,0,4,0
"37476",1998,0,0,0,0,0,0,1,7,0
"37477",1998,0,0,0,0,0,1,0,6,1
"37478",1998,1,0,0,0,0,0,0,1,3
"37479",1998,0,1,0,0,0,0,0,2,3
"37480",1998,0,0,0,0,0,0,1,7,1
"37481",1998,0,1,0,0,0,0,0,2,2
"37482",1998,1,0,0,0,0,0,0,1,1
"37483",1998,0,0,0,0,0,1,0,6,3
"37484",1998,0,0,1,0,0,0,0,4,3
"37485",1998,0,1,0,0,0,0,0,2,3
"37486",1998,0,1,0,0,0,0,0,2,5
"37487",1998,0,0,0,0,0,0,0,NaN,3
"37488",1998,1,0,0,0,0,0,0,1,1
"37489",1998,0,0,1,0,0,0,0,4,0
"37490",1998,0,0,1,0,0,0,0,4,1
"37491",1998,0,0,0,0,0,0,1,7,3
"37492",1998,1,0,0,0,0,0,0,1,3
"37493",1998,0,1,0,0,0,0,0,2,3
"37494",1998,0,1,0,0,0,0,0,2,6
"37495",1998,1,0,0,0,0,0,0,1,1
"37496",1998,0,1,0,0,0,0,0,2,4
"37497",1998,1,0,0,0,0,0,0,1,1
"37498",1998,1,0,0,0,0,0,0,1,6
"37499",1998,1,0,0,0,0,0,0,1,6
"37500",1998,0,0,0,1,0,0,0,3,3
"37501",1998,0,0,0,0,0,0,1,7,1
"37502",1998,0,1,0,0,0,0,0,2,1
"37503",1998,0,0,0,0,0,0,1,7,NA
"37504",1998,0,1,0,0,0,0,0,2,5
"37505",1998,0,0,0,0,0,0,1,7,2
"37506",1998,0,0,1,0,0,0,0,4,1
"37507",1998,0,0,1,0,0,0,0,4,1
"37508",1998,0,0,1,0,0,0,0,4,6
"37509",1998,1,0,0,0,0,0,0,1,2
"37510",1998,0,0,1,0,0,0,0,4,2
"37511",1998,0,1,0,0,0,0,0,2,2
"37512",1998,0,0,1,0,0,0,0,4,3
"37513",1998,0,0,0,0,0,0,1,7,4
"37514",1998,0,1,0,0,0,0,0,2,6
"37515",1998,0,0,0,0,0,0,1,7,1
"37516",1998,0,0,1,0,0,0,0,4,0
"37517",1998,0,0,1,0,0,0,0,4,5
"37518",1998,0,0,0,0,0,0,0,NaN,5
"37519",1998,0,0,0,0,0,0,1,7,4
"37520",1998,0,0,0,0,0,0,1,7,3
"37521",1998,0,1,0,0,0,0,0,2,6
"37522",1998,0,0,0,0,0,1,0,6,2
"37523",1998,0,1,0,0,0,0,0,2,5
"37524",1998,0,1,0,0,0,0,0,2,1
"37525",1998,0,1,0,0,0,0,0,2,1
"37526",1998,0,0,1,0,0,0,0,4,1
"37527",1998,0,0,1,0,0,0,0,4,1
"37528",1998,0,1,0,0,0,0,0,2,1
"37529",1998,1,0,0,0,0,0,0,1,3
"37530",1998,1,0,0,0,0,0,0,1,2
"37531",1998,0,1,0,0,0,0,0,2,5
"37532",1998,0,1,0,0,0,0,0,2,1
"37533",1998,1,0,0,0,0,0,0,1,3
"37534",1998,1,0,0,0,0,0,0,1,3
"37535",1998,0,1,0,0,0,0,0,2,4
"37536",1998,1,0,0,0,0,0,0,1,1
"37537",1998,0,0,0,0,0,0,1,7,1
"37538",1998,0,0,0,0,0,1,0,6,3
"37539",1998,0,0,0,1,0,0,0,3,1
"37540",1998,0,0,1,0,0,0,0,4,2
"37541",1998,1,0,0,0,0,0,0,1,4
"37542",1998,1,0,0,0,0,0,0,1,4
"37543",1998,0,0,0,0,0,0,1,7,1
"37544",1998,0,1,0,0,0,0,0,2,6
"37545",1998,1,0,0,0,0,0,0,1,3
"37546",1998,0,1,0,0,0,0,0,2,1
"37547",1998,1,0,0,0,0,0,0,1,5
"37548",1998,1,0,0,0,0,0,0,1,2
"37549",1998,1,0,0,0,0,0,0,1,0
"37550",1998,1,0,0,0,0,0,0,1,6
"37551",1998,1,0,0,0,0,0,0,1,5
"37552",1998,1,0,0,0,0,0,0,1,1
"37553",1998,1,0,0,0,0,0,0,1,0
"37554",1998,1,0,0,0,0,0,0,1,1
"37555",1998,1,0,0,0,0,0,0,1,5
"37556",1998,0,1,0,0,0,0,0,2,2
"37557",1998,1,0,0,0,0,0,0,1,NA
"37558",1998,0,1,0,0,0,0,0,2,3
"37559",1998,1,0,0,0,0,0,0,1,3
"37560",1998,0,1,0,0,0,0,0,2,5
"37561",1998,0,1,0,0,0,0,0,2,5
"37562",1998,0,0,1,0,0,0,0,4,6
"37563",1998,0,0,0,0,0,0,1,7,4
"37564",1998,0,1,0,0,0,0,0,2,0
"37565",1998,0,0,0,0,0,0,1,7,3
"37566",1998,0,1,0,0,0,0,0,2,3
"37567",1998,1,0,0,0,0,0,0,1,1
"37568",1998,0,1,0,0,0,0,0,2,5
"37569",1998,0,0,1,0,0,0,0,4,4
"37570",1998,0,1,0,0,0,0,0,2,5
"37571",1998,0,1,0,0,0,0,0,2,6
"37572",1998,1,0,0,0,0,0,0,1,4
"37573",1998,1,0,0,0,0,0,0,1,5
"37574",1998,0,0,0,0,0,0,1,7,1
"37575",1998,0,0,0,0,0,1,0,6,3
"37576",1998,1,0,0,0,0,0,0,1,3
"37577",1998,0,0,1,0,0,0,0,4,4
"37578",1998,1,0,0,0,0,0,0,1,3
"37579",1998,0,0,0,0,0,0,1,7,2
"37580",1998,0,0,0,0,0,0,1,7,3
"37581",1998,1,0,0,0,0,0,0,1,5
"37582",1998,0,0,0,0,0,0,0,NaN,6
"37583",1998,0,0,0,0,0,0,1,7,2
"37584",1998,1,0,0,0,0,0,0,1,6
"37585",1998,1,0,0,0,0,0,0,1,4
"37586",1998,1,0,0,0,0,0,0,1,1
"37587",1998,0,0,0,0,0,0,0,NaN,6
"37588",1998,1,0,0,0,0,0,0,1,3
"37589",1998,0,0,0,0,0,0,0,NaN,1
"37590",1998,1,0,0,0,0,0,0,1,1
"37591",1998,1,0,0,0,0,0,0,1,2
"37592",1998,0,0,1,0,0,0,0,4,2
"37593",1998,0,0,0,0,0,0,1,7,2
"37594",1998,1,0,0,0,0,0,0,1,4
"37595",1998,0,0,0,0,0,0,1,7,3
"37596",1998,0,0,0,0,0,0,0,NaN,5
"37597",1998,1,0,0,0,0,0,0,1,2
"37598",1998,0,0,0,0,0,1,0,6,3
"37599",1998,1,0,0,0,0,0,0,1,0
"37600",1998,1,0,0,0,0,0,0,1,6
"37601",1998,1,0,0,0,0,0,0,1,6
"37602",1998,0,0,0,0,0,1,0,6,5
"37603",1998,0,0,1,0,0,0,0,4,1
"37604",1998,0,1,0,0,0,0,0,2,5
"37605",1998,0,0,1,0,0,0,0,4,5
"37606",1998,0,0,0,1,0,0,0,3,1
"37607",1998,0,1,0,0,0,0,0,2,5
"37608",1998,1,0,0,0,0,0,0,1,5
"37609",1998,0,0,1,0,0,0,0,4,6
"37610",1998,0,1,0,0,0,0,0,2,4
"37611",1998,0,0,1,0,0,0,0,4,3
"37612",1998,1,0,0,0,0,0,0,1,6
"37613",1998,0,0,1,0,0,0,0,4,5
"37614",1998,0,0,1,0,0,0,0,4,6
"37615",1998,0,1,0,0,0,0,0,2,2
"37616",1998,0,0,1,0,0,0,0,4,2
"37617",1998,0,0,1,0,0,0,0,4,4
"37618",1998,0,0,0,0,0,1,0,6,3
"37619",1998,1,0,0,0,0,0,0,1,5
"37620",1998,0,1,0,0,0,0,0,2,4
"37621",1998,1,0,0,0,0,0,0,1,5
"37622",1998,1,0,0,0,0,0,0,1,5
"37623",1998,0,0,0,0,0,0,1,7,NA
"37624",1998,1,0,0,0,0,0,0,1,5
"37625",1998,0,0,1,0,0,0,0,4,0
"37626",1998,1,0,0,0,0,0,0,1,5
"37627",1998,0,0,1,0,0,0,0,4,0
"37628",1998,1,0,0,0,0,0,0,1,5
"37629",1998,0,1,0,0,0,0,0,2,5
"37630",1998,1,0,0,0,0,0,0,1,1
"37631",1998,0,1,0,0,0,0,0,2,6
"37632",1998,0,0,0,0,0,0,1,7,5
"37633",1998,1,0,0,0,0,0,0,1,6
"37634",1998,0,1,0,0,0,0,0,2,5
"37635",1998,0,1,0,0,0,0,0,2,5
"37636",1998,1,0,0,0,0,0,0,1,4
"37637",1998,1,0,0,0,0,0,0,1,1
"37638",1998,0,0,0,0,0,0,1,7,1
"37639",1998,0,1,0,0,0,0,0,2,3
"37640",1998,0,1,0,0,0,0,0,2,5
"37641",1998,0,0,0,0,0,0,1,7,2
"37642",1998,0,0,1,0,0,0,0,4,5
"37643",1998,0,0,0,0,0,0,0,NaN,1
"37644",1998,1,0,0,0,0,0,0,1,5
"37645",1998,1,0,0,0,0,0,0,1,5
"37646",1998,1,0,0,0,0,0,0,1,5
"37647",1998,0,1,0,0,0,0,0,2,6
"37648",1998,0,0,1,0,0,0,0,4,1
"37649",1998,0,1,0,0,0,0,0,2,1
"37650",1998,1,0,0,0,0,0,0,1,6
"37651",1998,0,0,1,0,0,0,0,4,1
"37652",1998,0,0,1,0,0,0,0,4,2
"37653",1998,0,0,0,1,0,0,0,3,3
"37654",1998,0,0,0,1,0,0,0,3,0
"37655",1998,0,0,1,0,0,0,0,4,1
"37656",1998,0,0,1,0,0,0,0,4,0
"37657",1998,0,0,0,1,0,0,0,3,0
"37658",1998,0,0,1,0,0,0,0,4,1
"37659",1998,0,0,0,1,0,0,0,3,1
"37660",1998,0,0,1,0,0,0,0,4,6
"37661",1998,0,0,1,0,0,0,0,4,0
"37662",1998,0,0,0,1,0,0,0,3,0
"37663",1998,0,0,0,1,0,0,0,3,0
"37664",1998,0,0,1,0,0,0,0,4,5
"37665",1998,0,0,0,0,0,0,1,7,2
"37666",1998,0,0,1,0,0,0,0,4,0
"37667",1998,0,0,1,0,0,0,0,4,1
"37668",1998,0,0,1,0,0,0,0,4,0
"37669",1998,0,1,0,0,0,0,0,2,5
"37670",1998,1,0,0,0,0,0,0,1,5
"37671",1998,0,1,0,0,0,0,0,2,3
"37672",1998,0,1,0,0,0,0,0,2,4
"37673",1998,0,1,0,0,0,0,0,2,2
"37674",1998,0,0,1,0,0,0,0,4,3
"37675",1998,0,0,0,0,0,0,0,NaN,4
"37676",1998,0,0,1,0,0,0,0,4,3
"37677",1998,0,0,1,0,0,0,0,4,4
"37678",1998,0,0,1,0,0,0,0,4,3
"37679",1998,1,0,0,0,0,0,0,1,NA
"37680",1998,0,1,0,0,0,0,0,2,5
"37681",1998,0,0,0,0,0,0,1,7,1
"37682",1998,0,0,1,0,0,0,0,4,5
"37683",1998,0,0,0,0,0,0,1,7,3
"37684",1998,0,1,0,0,0,0,0,2,5
"37685",1998,1,0,0,0,0,0,0,1,5
"37686",1998,0,0,0,0,0,0,0,NaN,5
"37687",1998,0,0,0,0,0,0,1,7,1
"37688",1998,0,1,0,0,0,0,0,2,4
"37689",1998,0,1,0,0,0,0,0,2,3
"37690",1998,1,0,0,0,0,0,0,1,6
"37691",1998,0,0,1,0,0,0,0,4,2
"37692",1998,1,0,0,0,0,0,0,1,6
"37693",1998,1,0,0,0,0,0,0,1,3
"37694",1998,0,1,0,0,0,0,0,2,6
"37695",1998,0,0,1,0,0,0,0,4,3
"37696",1998,0,0,1,0,0,0,0,4,5
"37697",1998,0,0,0,0,0,0,1,7,3
"37698",1998,0,0,1,0,0,0,0,4,1
"37699",1998,0,1,0,0,0,0,0,2,5
"37700",1998,0,1,0,0,0,0,0,2,3
"37701",1998,1,0,0,0,0,0,0,1,6
"37702",1998,0,1,0,0,0,0,0,2,3
"37703",1998,0,1,0,0,0,0,0,2,2
"37704",1998,0,0,0,0,0,0,1,7,6
"37705",1998,0,0,0,0,0,0,1,7,1
"37706",1998,0,0,1,0,0,0,0,4,0
"37707",1998,0,0,1,0,0,0,0,4,2
"37708",1998,0,1,0,0,0,0,0,2,0
"37709",1998,1,0,0,0,0,0,0,1,0
"37710",1998,1,0,0,0,0,0,0,1,1
"37711",1998,1,0,0,0,0,0,0,1,1
"37712",1998,0,0,0,0,0,0,0,NaN,0
"37713",1998,1,0,0,0,0,0,0,1,4
"37714",1998,1,0,0,0,0,0,0,1,1
"37715",1998,1,0,0,0,0,0,0,1,5
"37716",1998,0,0,0,1,0,0,0,3,0
"37717",1998,0,0,0,1,0,0,0,3,0
"37718",1998,0,0,0,1,0,0,0,3,0
"37719",1998,0,0,0,1,0,0,0,3,2
"37720",1998,0,1,0,0,0,0,0,2,3
"37721",1998,1,0,0,0,0,0,0,1,6
"37722",1998,1,0,0,0,0,0,0,1,4
"37723",1998,1,0,0,0,0,0,0,1,3
"37724",1998,1,0,0,0,0,0,0,1,4
"37725",1998,1,0,0,0,0,0,0,1,4
"37726",1998,1,0,0,0,0,0,0,1,2
"37727",1998,0,1,0,0,0,0,0,2,0
"37728",1998,1,0,0,0,0,0,0,1,6
"37729",1998,1,0,0,0,0,0,0,1,6
"37730",1998,1,0,0,0,0,0,0,1,1
"37731",1998,1,0,0,0,0,0,0,1,6
"37732",1998,1,0,0,0,0,0,0,1,4
"37733",1998,1,0,0,0,0,0,0,1,0
"37734",1998,1,0,0,0,0,0,0,1,3
"37735",1998,1,0,0,0,0,0,0,1,2
"37736",1998,1,0,0,0,0,0,0,1,1
"37737",1998,1,0,0,0,0,0,0,1,2
"37738",1998,1,0,0,0,0,0,0,1,2
"37739",1998,1,0,0,0,0,0,0,1,3
"37740",1998,0,0,0,0,0,0,0,NaN,4
"37741",1998,1,0,0,0,0,0,0,1,NA
"37742",1998,0,0,0,0,0,0,1,7,6
"37743",1998,1,0,0,0,0,0,0,1,0
"37744",1998,1,0,0,0,0,0,0,1,5
"37745",1998,1,0,0,0,0,0,0,1,5
"37746",1998,1,0,0,0,0,0,0,1,4
"37747",1998,1,0,0,0,0,0,0,1,6
"37748",1998,1,0,0,0,0,0,0,1,1
"37749",1998,1,0,0,0,0,0,0,1,5
"37750",1998,0,0,0,0,0,1,0,6,3
"37751",1998,1,0,0,0,0,0,0,1,2
"37752",1998,0,1,0,0,0,0,0,2,2
"37753",1998,1,0,0,0,0,0,0,1,5
"37754",1998,0,0,0,0,0,1,0,6,3
"37755",1998,1,0,0,0,0,0,0,1,1
"37756",1998,1,0,0,0,0,0,0,1,4
"37757",1998,0,1,0,0,0,0,0,2,1
"37758",1998,0,0,1,0,0,0,0,4,4
"37759",1998,0,0,0,0,0,0,1,7,5
"37760",1998,0,1,0,0,0,0,0,2,4
"37761",1998,1,0,0,0,0,0,0,1,5
"37762",1998,0,0,1,0,0,0,0,4,1
"37763",1998,0,1,0,0,0,0,0,2,3
"37764",1998,0,1,0,0,0,0,0,2,5
"37765",1998,0,0,1,0,0,0,0,4,4
"37766",1998,0,1,0,0,0,0,0,2,4
"37767",1998,0,1,0,0,0,0,0,2,1
"37768",1998,0,0,0,0,0,0,1,7,0
"37769",1998,0,0,1,0,0,0,0,4,1
"37770",1998,1,0,0,0,0,0,0,1,4
"37771",1998,0,0,1,0,0,0,0,4,0
"37772",1998,1,0,0,0,0,0,0,1,1
"37773",1998,1,0,0,0,0,0,0,1,5
"37774",1998,0,0,0,0,0,0,1,7,2
"37775",1998,0,1,0,0,0,0,0,2,6
"37776",1998,0,1,0,0,0,0,0,2,4
"37777",1998,0,0,1,0,0,0,0,4,3
"37778",1998,0,0,1,0,0,0,0,4,3
"37779",1998,0,0,1,0,0,0,0,4,2
"37780",1998,0,0,1,0,0,0,0,4,1
"37781",1998,0,0,1,0,0,0,0,4,5
